,Fearure 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8
529,3.274335794,-2.697550961,0.869111565,-1.471281369,0.380465905,9.361651445,206.9881787,1.954635711
530,13.12781436,-8.387962331,2.473632077,-0.240577441,0.090983277,10.46560324,4368.418839,1.21080247
531,1.656375769,-1.504415681,1.07361887,0.575826318,0.361285246,9.402659437,7495.50979,1.311463607
532,6.962427423,-9.883344264,2.555512646,-0.47619262,3.397955823,11.2790278,116.5355693,1.23321109
533,2.484534754,-6.469880719,1.081313489,-1.781738367,2.895115863,11.71316334,522339.4998,1.649457696
534,4.109689602,-4.857710072,1.582633186,0.397844559,0.407785233,11.44196505,0.043837638,1.081548702
535,7.71108423,-1.7590383,1.704910086,1.609613104,0.845957943,11.40297777,696.6156466,6.878801569
536,3.406304473,-11.73106083,2.975816719,-0.467138536,2.40346003,9.930721803,13521899608,2.126696162
537,5.227326752,-4.574828649,2.918454444,-1.134668889,0.006203022,8.028716384,0.001344107,2.044894496
538,18.27736718,-2.578157117,0.754282624,-0.229690616,1.664335433,14.87107343,3.07E-05,1.154329225
539,4.39644965,-0.557085811,2.054934111,-1.806549156,2.963643718,11.62434244,2.79111E+12,5.04311175
540,15.67587491,-7.208324837,1.290420145,1.281950338,0.095768593,10.76239578,0.000752624,2.043764338
541,2.673166783,-36.41666272,0.741495089,1.305363244,0.17607831,6.585672719,0.109337191,1.460775522
542,11.90339627,-32.95468029,1.78298295,0.352001854,3.237709642,8.980274414,0.122442652,1.044817855
543,27.0425556,-4.896953951,1.691517212,-0.587588444,0.771195523,9.784414005,2.572114829,1.27033849
544,0.798931515,-4.297395518,4.426716486,1.199133458,0.014298371,9.590193593,0.00032417,2.140435349
545,3.606703763,-11.26721105,2.432959825,0.218748099,0.2979102,12.16340736,79088.32787,1.456369314
546,12.42070595,-3.008534565,0.622382499,1.303729234,0.597734596,8.940554043,2023.723165,1.033583013
547,6.154965489,-9.695023473,1.435225996,0.52583517,1.180610869,10.0761576,1.30E-05,1.14310691
548,10.31945848,-14.72390334,3.021383295,1.137621893,1.321107468,8.968293795,4332.814849,1.343493535
549,4.290543144,-22.29226821,4.088442773,0.394251973,5.386386668,7.606724395,0.000804264,1.105280236
550,7.987923261,-6.752152421,0.414016688,-0.343435727,0.338991085,9.690880559,627.1608097,1.168334326
551,6.423033335,-6.151485669,0.120075615,1.83178344,0.772666912,12.33612769,19.20531702,1.906063539
552,21.13655182,-3.352866568,3.870965175,0.1644553,0.762119083,14.51433608,3.350731131,1.016755784
553,9.290373523,-3.510672735,2.389614177,0.420358074,0.520278932,10.67192443,86.30565283,1.604326848
554,10.01258094,-6.026515586,1.131707268,-1.118049442,0.185320321,7.473017938,78.99655779,1.221292573
555,5.100357985,-10.28440794,2.534629086,0.502603158,3.792311306,11.07067983,0.00253342,2.46592971
556,4.764317993,-16.81424029,-0.635747739,0.286430598,1.919482756,10.63938273,6110631.53,1.19515314
557,5.006302562,-3.586364246,2.003375507,-1.260646408,0.689818782,7.829054187,92.60125472,1.152872014
558,10.53820187,-28.31579318,2.327821173,-1.761651611,0.924437383,10.0669723,30.15537472,1.383718957
559,5.05872243,-5.789169006,2.92427014,0.417437279,0.257814002,9.047462286,0.135598051,1.059436492
560,9.590733493,-7.24831795,0.986104048,1.054769077,0.784795628,9.692002147,1.30E-05,1.295355882
561,47.83993346,-3.771638373,2.085687161,0.093605484,1.187345583,11.4627043,0.410653351,1.356360168
562,16.18382413,-0.833754542,1.074575374,-1.092909499,0.723950836,9.255687334,0.00032031,1.298828361
563,5.510078231,-16.37311821,2.255383756,0.666087907,4.634101755,10.33101825,0.020110572,1.220119278
564,21.78218709,-14.34152976,1.104653678,-1.679577094,0.945054615,12.76499863,136.6623473,2.745544148
565,5.11783841,-5.7362472,1.591899161,-0.232665181,0.463582231,10.33883672,0.048595162,1.305120613
566,1.180204724,-7.848258386,1.004184605,-1.346532966,1.47907666,9.307143479,0.003756597,1.123010213
567,2.98238203,-11.75578307,2.651136242,-1.262163796,0.186886976,12.46130552,619.6166521,1.124665283
568,1.372024342,-1.810691341,2.858451117,-1.190824203,0.485346026,10.66464724,1.211785627,1.422885039
569,5.385110683,-4.589874081,1.76537943,-0.453171772,0.426115289,9.242908228,4.949877395,3.611358864
570,7.512561914,-15.10216652,2.038237995,-1.795399178,0.565294297,11.33086025,1.72E-05,1.52569645
571,33.40793949,-2.389632334,0.551408585,-0.408826236,1.522250753,8.426061313,1.05E-05,1.246543353
572,9.916843116,-9.623443367,1.700323352,0.046829788,0.661983903,10.12744699,0.008120311,3.691828955
573,6.066667993,-2.179458335,1.949795383,-0.06682286,1.57994926,8.130498462,2.87E-05,1.410298507
574,15.58743316,-11.24346402,4.620793091,-0.468863598,0.859175562,11.35353798,0.402335835,1.062138142
575,1.01002817,-7.155796059,0.888032974,1.356586432,0.418655877,11.28014935,738.9225814,1.058081793
576,9.134451117,-1.726992343,3.464177239,-1.41869323,1.660619338,9.338816249,1.251200745,1.279898067
577,14.78744743,-21.07874989,2.996858773,0.022786975,0.272188941,6.63068,29.14755117,1.88818615
578,1.952815893,-3.814721195,2.280636404,-1.751834332,0.254096411,8.913859536,8683.995846,2.384566392
579,20.68437613,-3.563605477,3.758620484,-1.715377284,0.702193826,10.35606604,0.003774394,1.227018576
580,10.020638,-8.850839183,2.372105473,0.295463399,0.302253381,8.284887656,0.208129169,1.976678151
581,5.084724644,-20.77548352,2.389159196,0.2640737,0.009128574,11.14675585,0.004746702,1.235882478
582,13.05934121,-2.961690923,1.946879347,1.512134051,1.044969709,10.09959823,1.528346679,2.327989409
583,57.03263068,-7.810834942,3.223568882,0.231494703,0.715584672,8.834030869,82177.56159,1.94427319
584,8.703103007,-10.86921901,3.096469234,1.839164082,0.5897206,10.44681322,488.5544229,1.128799467
585,9.238675467,-13.78795033,1.374322713,-1.805220606,3.41029407,11.1023552,3.22E-07,1.072895512
586,4.886983248,-8.660716014,0.680752805,-1.607969261,0.846762766,8.978937033,7.631810107,2.086161698
587,3.438860159,-5.31044133,1.797019363,-1.823736554,1.990929528,12.88186117,2252678.909,1.644223386
588,15.60048861,-3.508430552,1.199961436,-1.258892599,0.150183834,7.791589195,37.90287069,1.599195532
589,3.419603322,-7.984718239,1.936475425,0.165080444,0.842126336,8.907098873,587.8043595,1.017828107
590,7.880643898,-2.815317065,3.237438135,0.582288726,2.024799025,8.143229052,298.0796201,1.144972052
591,4.807168772,-0.533009818,1.542698345,-1.817659368,0.874922704,11.61139787,847.92603,1.389655159
592,11.37117726,-10.94523086,1.957176619,1.783883559,1.265898486,13.6622989,0.966537826,1.667007027
593,9.9771342,-16.66884415,2.058022735,1.368661507,0.46528449,10.19548585,7.06E-11,1.197462082
594,18.79866675,-0.881051506,2.848430882,-0.813550071,0.097006086,9.626786881,0.000100273,1.915675048
595,4.669188281,-2.977971505,-0.246889334,-1.691249879,0.612305337,6.814853376,98.65122198,1.683476469
596,5.795678527,-12.90014865,1.393299705,-1.320451707,0.50166668,7.990657654,9892243.115,1.402939897
597,3.062135829,-47.07518115,2.211283692,-1.492222345,2.017858752,8.088851782,116.8399463,1.918812438
598,4.953706409,-7.528639415,3.200078956,-1.506864883,0.279707689,10.20676698,210.7169442,1.210654694
599,10.3767782,-3.837408822,1.508097552,0.074246755,3.403226265,9.13330908,17097.36807,1.610986033
600,14.60391663,-6.267598099,0.123447294,-1.01661023,3.173379647,5.876973457,0.186430469,3.409564467
601,3.222157635,-25.46713449,2.619711446,-0.567441134,0.284529239,9.228163127,2610106.247,1.56452862
602,16.1617175,-4.131465715,1.364637611,1.958021334,0.427790407,11.19755226,1.886166243,1.032203045
603,25.02997416,-3.599256132,0.810333341,0.737256996,2.259101755,11.27714555,16940.30053,1.76977133
604,10.71978836,-4.785214397,1.37565461,1.795922668,3.399864897,9.608648396,9268.212728,1.497002014
605,40.00947221,-3.133041483,1.815474642,-1.42977378,0.585978685,5.797628767,12260.40594,2.531557994
606,3.682492088,-8.251568342,1.395255335,-0.471442101,0.3871298,7.467615008,6.358421245,1.368340566
607,2.410443528,-31.88738932,-0.205566057,0.218927213,0.746746317,11.08487113,0.024703843,1.042863543
608,1.490559833,-9.882557611,2.897066197,-1.692967752,1.164012641,7.823466761,196.458274,2.535746479
609,28.40144092,-5.887796671,3.274875041,-1.983250225,0.319481718,11.7189549,661.7518949,1.158878347
610,13.31550427,-5.682378289,2.651521991,0.681737335,1.333600112,9.277847978,652571797.3,1.078753048
611,7.028503405,-1.809640618,0.86231433,0.567278067,0.053039404,11.95342882,29.33625891,1.054105099
612,9.506461865,-16.35933691,1.798508466,-0.35684476,0.050550931,10.64635431,1.839000476,1.023655392
613,2.68333348,-6.889141819,1.993478685,-0.041423696,0.488229036,8.553426003,2144.346827,1.822344495
614,66.76485248,-6.281244174,2.59879439,-0.338227998,0.436140615,12.44037048,376.0556803,1.213625465
615,8.300361464,-130.8166613,2.668340489,-1.903979821,0.37926127,7.947914554,27550.93017,1.005850666
616,8.153565491,-9.668542919,1.265826201,-0.658513575,0.67534609,10.87036956,0.001888136,1.391377453
617,14.19926158,-3.756125804,2.081995556,-1.291670978,0.386741861,9.925228279,4.73E-14,1.328895079
618,11.3919653,-5.034318495,2.457280405,-1.606303244,0.213512477,11.2769039,15.39069367,1.052492183
619,9.038521606,-20.77190055,3.455822322,1.826881736,0.370295207,13.91628678,0.000151368,1.628022189
620,3.62760623,-8.182055228,2.70450654,0.3974389,3.685057679,8.860735096,27.46570533,1.449032666
621,11.2945637,-2.024959741,2.789056687,0.914625137,0.529521672,9.564821727,0.993441593,1.862710464
622,40.1981931,-16.89987188,2.083826628,-0.738545027,0.58826978,6.775287995,31918.33782,1.062958917
623,24.80085285,-4.049811444,3.410459145,-0.427411482,0.859308004,11.45352472,446.0250036,1.538217258
624,30.99630376,-39.88371115,2.409762796,-1.052304024,4.094790767,7.885029066,20.54894196,1.113723098
625,4.664151313,-19.53178736,1.13891209,-1.612137316,0.276546011,10.83208926,2470.967948,1.500710752
626,3.032403871,-4.940222121,3.40336997,-1.28387345,1.143448927,9.620692559,2.093962938,1.06198724
627,6.598166266,-23.40418203,2.697903273,1.190056181,1.258727146,9.929989311,23.17945341,1.068770953
628,7.769085188,-7.854369173,1.556955979,0.710183221,0.934771496,10.48383385,19680243.94,1.186274287
629,19.78199868,-15.91872848,1.520507033,0.187715504,0.092749634,10.19350747,2.13E-07,1.525872405
630,1.610881965,-11.4302064,2.296575545,-0.099640509,1.129707603,10.91198568,0.156379519,1.03616261
631,29.27094212,-3.449671505,2.463184795,1.689737135,0.066240995,9.745970708,1421.723294,1.245781616
632,6.409574521,-4.140452788,2.197292266,-1.709060209,0.906693556,9.913163881,0.21262444,1.308180575
633,5.031947253,-18.67087337,2.311308673,-0.877596747,1.345464087,8.634259884,3412.077291,1.173572596
634,2.971616445,-5.466847917,3.699957375,-0.600248586,0.236950797,13.22526331,337.81896,3.56764395
635,1.666338985,-5.138269672,3.071543152,1.129703249,1.842770746,10.23620508,14992.16712,1.641582026
636,15.50020928,-3.127987037,2.190635591,1.970058481,0.030824022,9.787710738,0.999768611,4.571069561
637,7.893077981,-10.81830016,2.941310581,-1.037317941,1.856700399,8.036234233,1.45E-07,1.531220836
638,2.314133201,-47.28875017,0.967476096,1.497229337,0.616795678,13.93297138,0.052210981,1.533615365
639,2.303498617,-2.827012152,2.39792705,1.322491042,0.245373746,13.39882337,5.34E-07,1.372102414
640,5.461883921,-7.551887341,3.80930635,-1.101370409,0.14361422,13.28752074,0.025781707,1.004637134
641,33.18571037,-26.33762433,1.781954105,-0.402669679,3.064164608,9.132721564,1.14967111,5.114552917
642,5.849567833,-6.877964481,1.152366071,-0.361308523,0.075441032,10.92942085,5425710.935,1.837128276
643,1.910130076,-11.10210374,1.347911111,1.912882674,0.222010968,9.138687014,112498.9222,1.004217886
644,5.922929902,-2.840118636,0.910366963,-1.276432394,0.427438281,9.070380938,3.211782425,1.651025692
645,5.780838765,-10.86423702,1.215238092,1.196631884,0.968202241,9.753575078,6.051926673,1.057490254
646,0.652334391,-6.243682556,1.629491901,-0.663229143,0.78702078,10.48853119,5.487742055,1.43137723
647,7.036666997,-17.9422272,0.594432981,0.923481383,0.134267083,7.110784013,6656829914,6.267814742
648,6.0023972,-21.51278579,2.015618334,-0.319955983,0.342107261,10.10673772,4.323540974,3.236695007
649,13.82648186,-75.99041986,2.902277174,0.313439052,0.272795787,9.042244149,2181640300,1.059612918
650,39.01945959,-12.44936797,1.09224382,1.330447093,0.240217046,9.966198429,1.897684301,1.724462217
651,20.36684893,-9.906753387,3.519283924,1.21666226,0.529574179,10.46293464,2.36E-06,1.83735395
652,5.800825172,-8.801708685,2.510792089,1.465692734,1.217502089,10.42075841,89328.21482,1.253109629
653,2.729522491,-5.377106136,3.030580586,-1.761530699,0.245201208,8.711935408,0.559192497,1.292816675
654,74.89025857,-10.0205247,1.342165446,0.768202212,0.456777686,11.04351613,641.859542,1.432147626
655,7.793550951,-5.664047433,2.854525227,-1.440050493,0.495801432,9.590905331,1063.681298,1.111146338
656,7.482271054,-8.598733102,0.9080661,-0.336725728,3.748906755,11.11995121,255.5562608,1.166125626
657,7.230349835,-24.18754381,2.890247501,0.19435366,3.093705848,10.31915691,0.008312714,1.214968733
658,8.83107088,-2.986528545,2.17183934,-0.389042061,1.610126063,11.41035519,0.683284121,1.525343027
659,6.488787123,-20.61235607,2.55325122,0.078446703,0.276622022,11.58507027,2.622743213,2.25462752
660,4.409248178,-24.17704334,0.824405394,1.986105235,0.070462502,10.42849021,0.000609414,1.294392882
661,4.516904675,-6.644160348,1.104930158,-1.459130745,0.381120075,8.312086061,6350.763863,1.46337486
662,7.174420966,-1.094536068,2.597228218,0.701824181,0.310329329,9.892066454,0.037060718,1.550587388
663,4.530886909,-4.275752933,1.051651996,-0.415996134,0.705069571,10.44622875,0.043782024,1.243178988
664,3.890115293,-23.74317431,2.463206292,-1.467960804,1.503853017,8.623454346,218.9082354,1.982001185
665,8.131839876,-7.23853432,0.632862194,-1.365052947,1.954205029,12.31836584,3.30E-09,1.240916289
666,5.873909961,-3.006053205,2.848174213,1.797092425,1.863453678,12.76111139,3218.762135,2.743985921
667,28.6053479,-4.691266417,0.767476685,1.518405987,0.445780295,11.52244051,15595361.56,1.538324311
668,0.679856979,-15.74555375,2.552299938,1.628167842,1.16230107,8.078153012,33.09348564,1.709683687
669,19.73425911,-12.08615051,2.625630934,1.966131103,0.375179673,7.392250989,2.140305516,1.700322976
670,22.67984565,-5.959348188,1.303228182,-1.16673844,0.062839212,7.101649641,46672.45378,13.24747486
671,1.143334269,-5.311413679,2.582026567,-0.578242651,1.209204015,10.00111357,0.001881243,1.40996881
672,5.428056578,-5.193551012,2.260442263,0.67687612,0.009876162,9.245490758,0.39808191,1.612462067
673,5.289391551,-3.221447633,1.461158144,-0.064789841,0.526248256,7.37246152,6518.49994,1.645291722
674,2.081813679,-31.62152693,0.991445316,-0.326441866,0.399551532,12.50880459,5.41E-05,1.145895928
675,3.669168175,-5.528472616,0.037374308,-0.568755003,1.182138055,8.07278307,911014.4905,1.405183732
676,2.719591647,-22.09701803,2.349650047,0.375122528,1.453483743,8.282005556,0.000126782,1.350979632
677,35.76763374,-29.05482164,0.435197229,0.302373715,0.362541599,8.58733013,1.51E-09,1.590465864
678,17.15192743,-18.14653817,2.095344199,-1.354168664,1.669331316,9.438638663,858389.7298,1.24337179
679,23.20573823,-5.010530103,1.736551784,-0.11304065,0.348022145,7.075896007,33.57162299,4.069110339
680,14.14703212,-10.62656588,2.679142775,0.213887105,0.591179863,9.361216729,0.009496489,1.769738899
681,2.674743281,-7.229890959,1.697954501,0.281147755,1.298351351,8.102030258,98.77029968,1.013116323
682,4.608635196,-3.276147945,1.670552214,-1.159571228,1.180647725,11.95942914,0.005128015,2.015367639
683,11.47805676,-9.893948954,2.731870704,0.969085569,4.371559393,10.31654179,0.007945703,1.390538294
684,2.459812117,-2.557075411,2.335058029,-1.899203621,0.255100044,8.33667628,0.000571028,1.178658557
685,14.03702648,-21.51846599,2.316155957,-0.580672578,1.085650399,11.83463955,0.001033484,1.187291539
686,5.951880033,-4.863918712,2.46926759,1.120850594,0.940793252,6.268624514,396.7485717,1.326179821
687,5.273325948,-8.855543882,0.464427877,0.255571684,2.466262982,11.188829,252018.7094,1.47294341
688,14.01129754,-9.534903176,2.75678868,-0.95535027,0.170031954,9.850400913,2.689069731,1.691608626
689,11.02137953,-5.853182461,2.612468794,0.779812477,1.393513007,8.997391438,5.18E-05,3.333518582
690,5.339491644,-12.52873018,0.983316871,0.269563777,0.839951681,8.025140326,0.000329407,1.209109027
691,20.97637539,-4.819097689,1.755919526,1.184974438,0.321122861,9.103473339,13322.31222,3.357854037
692,2.792795331,-16.18633824,1.960692712,0.940100745,0.643281241,9.969294468,2.919043269,1.044880815
693,12.86283372,-2.200354069,1.865503216,0.440431688,0.406130225,10.92488551,43002.06154,1.482076564
694,12.60118847,-8.279160891,2.333859967,-0.047289299,0.865867147,11.25523624,0.158297791,1.961799712
695,5.592398163,-42.31053457,3.431366782,-1.467271497,2.198230581,7.558777876,0.023881919,1.558978204
696,9.909755936,-3.003270339,3.081766728,-0.954667928,0.84235506,8.86885369,1.505912972,1.100538486
697,2.396472301,-4.014968599,0.687780807,-0.323602108,0.998918327,7.671644065,0.00193304,1.844009313
698,16.973008,-11.73431042,2.62206999,0.397197148,0.73136392,9.966926566,4204492.221,1.45054377
699,6.256294502,-8.685227585,3.32893332,0.054831421,0.052520896,8.796596109,2015.166277,1.167125754
700,4.616095794,-10.13066628,2.386808521,-0.847261896,0.265084084,9.856577767,16698.24587,1.168175469
701,18.9937182,-11.47612072,3.090980425,-1.974142569,0.677277236,9.723391839,7305.172075,1.755542513
702,3.919996177,-13.08215806,4.012270446,-0.015043112,0.37140473,11.06504269,4810444992,2.335183898
703,2.080035235,-20.06004163,3.023709546,-0.857496046,0.200603984,10.80549028,1.01E-07,1.059991346
704,1.820359017,-10.68495622,2.249308596,0.938433203,0.701447215,10.881428,0.003732865,1.519142007
705,12.74844057,-5.946888317,3.045088474,-1.904214939,0.389803091,10.50951153,2905.972691,2.174870913
706,2.334070135,-13.53550633,2.144887833,0.339311245,0.298551118,12.01307702,30.91040531,2.099618352
707,35.84896742,-40.84946569,2.023903043,1.76589695,0.623593912,12.54530246,3215.847075,1.022422617
708,1.134581128,-6.557632433,1.648585764,-1.302362932,0.14304422,11.29736015,13881.53442,1.843076326
709,34.01531048,-3.073827801,3.563413359,-0.113402037,2.627563896,11.77419369,333.6850418,1.369133539
710,8.934460091,-20.01281068,1.181571334,-1.634312033,2.022699065,9.684843884,13782.0591,2.270209343
711,6.773095358,-6.630345752,3.532367725,0.502727649,1.229702956,7.978590008,0.001355776,1.513088275
712,4.524797487,-1.045606823,2.499864124,0.202126722,0.112288713,10.20759502,0.000713227,1.304392849
713,10.58272022,-15.84223555,0.600693825,-0.370537903,1.495561406,11.67332265,149973.3836,1.132137509
714,7.142970797,-4.564023736,2.367649293,0.085508086,1.650037682,8.932585028,32285701904,1.65487349
715,19.94486454,-6.81087123,-0.100026508,1.586298634,1.460003843,6.801517946,18.64823242,1.963219427
716,8.189107223,-9.96204426,2.625508017,-1.214822791,0.120999827,8.549967025,3.070687346,3.075795903
717,8.459343628,-8.770990236,2.885231483,-1.909741953,1.032566034,12.04517955,316942.369,1.530877238
718,5.326791085,-13.9922924,1.407644044,1.446659539,1.797726008,8.56588281,118.4745202,4.027757056
719,7.019899759,-4.993126499,2.123547696,0.30846833,0.861218913,7.419223329,38.99282287,1.004490375
720,9.747604787,-11.72584311,3.954157434,1.562633822,1.039609806,11.39998308,0.150781816,1.084783212
721,1.585418558,-5.849803028,1.494253296,0.387780894,0.613160129,8.167714424,224.2214521,8.094743615
722,2.19599033,-14.36693568,0.941092413,1.24064436,0.752275976,8.364705114,4.04E-05,2.146712376
723,14.42463754,-12.8562585,3.481663402,-0.281306547,0.034981643,9.928880633,0.00352315,1.54878078
724,8.617361043,-3.183894612,3.962587191,0.999439725,1.018774894,8.33779057,0.027749449,1.773836276
725,6.261470097,-19.63637875,2.003695672,1.652165868,0.084955905,9.318745874,0.000600333,1.942282115
726,7.512667079,-4.561415077,3.011463035,0.288491855,0.570955379,7.348723665,0.008090857,5.012240036
727,10.10291034,-15.29081037,3.341475916,-1.276859398,0.346236893,12.46742943,0.048465013,1.780203682
728,4.545857086,-10.28368421,1.257515767,-0.92480954,0.788398853,8.571752045,5.121079647,1.609915039
729,3.667556906,-38.64298698,1.514694165,-1.205421692,0.14319662,9.022145167,1.206436244,1.110178803
730,8.813289296,-6.042879374,3.230874513,-1.01257189,1.17649838,10.6054209,2869.489035,1.732339616
731,3.063213414,-5.395767681,3.685014279,-0.774338203,1.584801579,9.370690162,0.745290186,1.318419474
732,10.6699084,-7.261034812,2.56288086,0.220535147,0.178354775,10.96962013,0.054545964,2.396367089
733,1.596278139,-5.624534536,1.120185646,0.351966518,0.110164355,11.21867293,8707942.968,6.864694399
734,18.6573482,-15.17952851,3.987061112,-0.294001011,0.157256896,7.67642793,236.9671897,1.211061894
735,11.30604721,-1.725161126,1.469029102,0.461683119,2.09660855,9.671645841,8.97E-05,1.369346584
736,9.303835746,-2.862472674,1.664862219,-1.673700298,0.751177352,11.87948151,0.058128334,8.784402725
737,17.89322028,-2.826325253,2.342337834,-1.648847052,0.629723648,13.25046161,2.236428751,5.695047382
738,33.07993814,-17.37924769,3.554160421,-1.312682159,0.112846039,12.18487913,183750.9444,1.51173151
739,18.41071917,-34.45148269,2.853975977,0.072309992,1.048554376,10.20076748,89263.54527,1.606386802
740,1.409469217,-6.726101496,2.4148655,-1.144021285,2.024950265,9.611548083,22.85312491,2.819019652
741,2.335861397,-6.347496284,2.46328853,-0.866862386,1.761342022,14.46795802,0.000104066,1.095439865
742,4.210844747,-7.86991252,2.043514669,-0.398748655,0.983645773,7.73228959,111973.2313,1.007359188
743,7.564618718,-21.02454306,2.558139515,1.247464496,0.078262902,8.221839678,0.00012486,1.584042671
744,11.77399303,-3.207148354,-0.529560078,-1.944551456,0.119230739,5.514313656,1696245.012,1.208227398
745,3.845219037,-9.157123349,1.703392541,0.597515281,0.050566177,11.81422045,0.015037536,1.65168836
746,8.741572453,-17.77295406,2.241321935,0.675506124,0.297704417,12.70845531,2.639419785,1.070863481
747,3.744003004,-11.599764,0.848985916,1.194623121,0.145790767,8.397321065,0.207117386,1.019922629
748,4.261554404,-8.763746139,2.386323318,1.731011756,0.301170014,7.586810148,4070.728842,6.536589423
749,2.083407997,-18.19126408,1.795528779,-1.919448604,0.486227415,13.1465697,3.986221906,1.025072439
750,3.219062212,-0.648619472,3.755475698,-1.384865178,2.864402023,9.529250354,4.85E-06,2.395429908
751,2.189085452,-13.60024473,3.573019725,1.544685176,0.942573261,12.69253902,1.21568E+13,1.277939932
752,3.07011209,-4.101414381,1.534194431,-0.165925751,1.801650943,12.34567359,3865.09712,1.186690902
753,19.07307428,-1.422520635,1.849162288,0.258362556,1.239087163,13.07734738,3.09E-06,1.051056997
754,3.144141878,-11.70577535,1.926052434,0.652108815,0.119350285,7.440076865,173.3443535,1.124854747
755,78.97598811,-25.43923559,1.548340524,0.716266418,1.33150473,13.44075794,0.915942963,1.093761084
756,11.51886482,-6.52927778,2.195024984,1.726961613,0.321720022,10.14838706,0.072990367,1.258933572
757,8.726396489,-17.41944468,1.241717931,1.98779767,1.01917611,10.98024815,0.000831853,1.17052645
758,3.412612059,-31.53349872,0.869384665,0.880629844,0.416974043,11.68026117,192.2243016,1.249718942
759,13.87763972,-24.12920683,2.622711224,-0.851115163,6.062858842,13.12325425,2286.399449,1.187580249
760,4.401414455,-32.32911044,2.629529584,1.519009609,0.305915943,9.490006929,7.994285707,1.107378434
761,8.246664645,-14.4098895,1.19568424,-1.803116342,0.327297116,10.42573912,0.336115463,1.356616357
762,74.00081336,-7.908121545,2.895355431,-1.075676589,2.6689101,10.08228119,3.16E-08,3.434854045
763,6.77707837,-1.747577895,1.368422271,1.58954287,0.024953161,9.190113516,0.78555859,1.770143209
764,20.78737838,-5.921227413,2.253165238,-0.975233942,1.192996557,9.323476261,2.18866E+11,1.875789515
765,3.924116449,-3.459340847,2.820344013,-1.117395762,1.292171762,12.68768582,20.28841658,1.587287021
766,7.160002703,-52.13562237,1.966387435,-1.447498827,1.810199918,8.850783956,22535.57808,2.96119499
767,36.36913852,-6.307268943,2.454740912,1.436447031,3.66669968,8.923866749,87.59064719,1.249223245
768,4.20271039,-8.255538646,1.483570356,0.000233037,3.713250804,9.559432149,0.026448949,1.035866417
769,37.75823895,-12.13794915,1.803533417,0.699572812,0.067504791,10.17788761,0.000431212,1.052354763
770,13.97090205,-7.684783476,1.794140569,-1.043734464,1.725069455,11.28371194,134419.3488,1.018081479
771,4.453899042,-33.97231528,1.253421653,1.032161684,1.039334268,10.13277749,2.390421312,3.01456673
772,13.05494469,-4.219073585,1.823225837,1.04002218,1.042256911,8.605764484,0.000245185,4.397369024
773,17.7307249,-8.803476583,0.451381701,-0.7496079,0.137367228,9.179860686,386162.446,1.911723738
774,12.93101858,-3.787766278,1.508846253,-0.357269468,1.050357029,8.276217305,3.558695674,2.974407704
775,1.798220837,-2.252362668,1.715124507,-1.16123889,4.044559499,9.306208043,9154007.658,1.08235411
776,3.840400053,-4.260590724,1.743820248,1.906244093,2.428358877,9.92154458,0.679511928,1.146171064
777,5.913472534,-7.14681557,1.758502554,0.582410308,0.578267308,7.691602538,38396.52052,1.460605705
778,6.910278313,-5.020994381,1.9382358,1.738175523,0.040767801,10.16361383,6533153.502,1.027418935
779,12.91778298,-3.962285947,2.479441518,-0.786457825,0.449877117,8.89231202,1.995216753,1.978165438
780,8.670538511,-2.084052432,2.874517074,1.127563652,1.75094567,9.981728649,2.908942552,1.643961813
781,2.221516514,-6.85655401,1.350234773,1.063434576,1.208982336,10.97304722,0.109005803,2.013953819
782,10.40387222,-1.907420228,0.796799145,0.766622607,0.614971425,6.871152318,1.642109338,1.233137446
783,12.80104964,-14.64428808,0.957955588,1.862555901,0.056677802,11.49211311,0.061631829,1.185366054
784,12.22901496,-7.958143768,1.512797079,-0.425778656,0.556685858,12.55410166,81848.17929,1.741076325
785,19.54467074,-1.990137338,1.648078682,-1.477130706,0.633040226,10.61780357,2320606.51,1.245948734
786,15.65092372,-5.594096418,1.230003934,0.686835437,2.638834815,10.83264689,164710.6406,2.763996066
787,11.17034022,-3.754890918,0.703883336,0.917239202,1.024672762,12.22835158,2.381897286,1.403759196
788,6.936871356,-9.847888428,1.543879173,0.300242294,0.373462087,10.87347298,0.001227773,1.05892134
789,1.657209493,-24.69017525,2.18142662,-1.172728427,0.74511073,10.26760598,0.201136681,1.790576051
790,10.87706449,-1.366625793,2.595029466,0.017823767,0.068338059,11.10530289,4.96E-09,1.064421059
791,8.907725362,-8.194993928,1.442576947,-0.751241054,3.596053654,9.577283899,0.000105107,1.579466655
792,9.434950699,-6.397328517,1.587002178,-0.290133887,0.446380704,7.32844772,0.001729291,1.736912414
793,2.341815028,-13.5204867,1.073301691,0.580874303,0.649833614,7.191077823,996.6866049,4.086484555
794,2.792812391,-8.95199995,1.96856083,0.980858971,0.438945329,11.26556743,103835.1569,6.448657082
795,19.06468304,-3.755523169,1.151571366,-1.071101236,1.147314407,8.622771477,8.44E-05,1.038026999
796,7.130635505,-5.544749577,2.573127813,-0.378698557,1.085396478,10.11573116,23985.25722,4.546574486
797,13.64469263,-3.609526964,0.214133508,-0.923353716,1.256397653,12.06014662,3.936904528,1.436130639
798,7.579797911,-19.46088249,1.640370328,-1.205473545,0.312170453,11.90870243,0.000180224,1.043208927
